"","CO_IES","CO_CATEGAD","CO_GRUPO","CO_CURSO","CO_MODALIDADE","CO_MUNIC_CURSO","CO_UF_CURSO","CO_REGIAO_CURSO","CO_TURNO_GRADUACAO","TP_SEXO","NU_IDADE","QE_I01","QE_I02","QE_I06","QE_I07","QE_I08","QE_I10","QE_I23","NT_GER","NT_CE","NT_OBJ_FG","NT_OBJ_CE","DS_VT_ESC_OFG","DS_VT_ESC_OCE","DS_VT_ACE_OFG","DS_VT_ACE_OCE","TP_PR_GER"
"133",163,4,4006,4963,1,3303302,33,3,4,"M",30,"C","A","B","C","B","D","B",46.4,42.5,50,50,"DEBBCDBD","DCDCDDAEBCBCDDEBCEABACEDCBD","00111001","990108101010010191109101100",555
"134",163,4,4006,4963,1,3303302,33,3,4,"M",26,"A","F","B","D","A","A","E",40.4,46.3,37.5,54.5,"DCCABEAE","ADCCADADBABEBBEED.AEEEBACCB","01000110","990108111011100090119010110",555
"135",163,4,4006,4963,1,3303302,33,3,4,"M",24,"A","F","B","F","E","E","B",51.5,54.1,62.5,63.6,"DCBBCCAE","DEACEEABEABEDBBBDCAEACBDCBC","01111010","991118100011000190119111101",555
"136",163,4,4006,4963,1,3303302,33,3,4,"M",37,"E","A","C","D","C","E","C",61.4,60,62.5,68.2,"ECABCEBD","EBCCEECDBABABDBDCBAEECBDCCC","01011101","990118011010110090119111111",555
"137",163,4,4006,4963,1,3303302,33,3,4,"M",36,"A","F","D","A","B","E","A",18.2,19.3,25,22.7,"CDABECDA","BECDABECDABECDABECDABECDABE","10010000","990008000011010190009001000",555
"138",163,4,4006,4963,1,3303302,33,3,4,"M",28,"A","B","B","C","A","A","C",37.1,34.2,37.5,36.4,"BECBEEBD","EDDCCDADBAEBEBDBDDEADCEBCDB","00010101","990108111000001190009100100",555
"139",163,4,4006,4963,1,3303302,33,3,4,"M",23,"B","A","C","B","B","E","C",42.3,38.7,62.5,45.5,"CEBBCCAE","ECECEDADBACEBBBCDDAAEBBACBD","10111010","990118111001100090109010100",555
"140",163,4,4006,4963,1,3303302,33,3,4,"M",24,"A","A","B","C","E","A","E",24.4,11.6,50,13.6,"ACAECEBD","CEABDCABECDAB.EDDCBBADECBDA","01001101","991008100000100090009000000",555
"141",163,4,4006,4963,1,3303302,33,3,4,"M",27,"A","A","B","D","F","E","B",32.6,30.9,62.5,36.4,"ECABEEAD","EDDDDDABEBBEDEBADECCCCCECDC","01010111","990008100111000091009100101",555
"142",163,4,4006,4963,1,3303302,33,3,4,"M",23,"A","A","C","B","C","A","B",39.4,38.9,37.5,45.5,"CCEDBCAC","ACECBEADBCCEEEBADECDECBBCDC","11000010","990108111001000091009110101",555
"143",163,4,4006,4963,1,3303302,33,3,4,"M",49,"B","D","C","B","B","A","B",39.2,38.7,25,45.5,"C****EBE","BDDCBDCDEABCEBDCDAAEDCBACCD","10000100","990108010010001090119110110",555
"144",163,4,4006,4963,1,3303302,33,3,4,"M",27,"A","A","B","E","B","E","B",58.4,58.3,50,63.6,"CEABCECE","EBCCEDBDBAEEDEDBDEAAACEDCCC","10011100","990118011001001191109101111",555
"145",163,4,4006,4963,1,3303302,33,3,4,"M",22,"A","D","B","C","A","A","E",40.3,38.7,75,45.5,"EEBBCEAD","EDBDEDCDBABEBEAAAEABADCCCCB","00111111","990018011011100091109000110",555
"146",163,4,4006,4963,1,3303302,33,3,4,"M",31,"A","A","B","D","B","A","E",53.9,61.8,50,72.7,"ACDBCDBD","DBECEDADBBCEBDBBCEEEDCBDCEB","01011001","990118111101110191019111100",555
"147",163,4,4006,4963,1,3303302,33,3,4,"M",24,"A","A","B","C","C","D","B",42.7,40.3,37.5,40.9,"DDBECBED","DDCCACAEBEBCBEDADCDBCADDCEC","00101001","990108101010101090009001101",555
"148",176,5,4006,5238,1,3304557,33,3,4,"M",30,"B","A","C","B","D","E","A",41.3,36.3,62.5,40.9,"BCDBCEAE","DAECEDABBDDCDEDACEEABEBCCCB","01011110","990118101000001091009010110",555
"149",176,5,4006,5238,1,3304557,33,3,4,"M",22,"A","D","B","B","B","E","C",43.5,38.7,75,45.5,"ACBBCEBD","EAAAEDCDBDECEDBDCEEEEBCECCC","01111101","991018011000010091019000111",555
"150",176,5,4006,5238,1,3304557,33,3,4,"M",25,"A","A","B","B","A","A","A",65.8,70.2,87.5,77.3,"CCDBCEAD","ADACEDBDBCBEBEDBEEAEECCBCCC","11011111","991118011011101191119100111",555
"151",176,5,4006,5238,1,3304557,33,3,4,"M",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"152",176,5,4006,5238,1,3304557,33,3,4,"M",28,"A","D","B","C","E","A","B",54.8,59.2,25,68.2,"EECBEEDB","EBDCEDADBBBCDBDBDEAAEBBACCC","00010100","990118111110001191109010111",555
"153",176,5,4006,5238,1,3304557,33,3,4,"M",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"154",176,5,4006,5238,1,3304557,33,3,4,"M",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"155",176,5,4006,5238,1,3304557,33,3,4,"F",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"156",176,5,4006,5238,1,3304557,33,3,4,"M",23,"A","A","B","C","E","E","C",42.2,50.8,25,54.5,"EDCECECC","EDECECADDDBEEEDDCEEBECBECBC","00001100","990118110011001091009110101",555
"157",176,5,4006,5238,1,3304557,33,3,4,"M",31,"E","A","C","D","D","E","E",38.3,29.7,50,27.3,"BACBCEBD","EEECCDABBDCAAEECDDBECCDDBBA","00011101","990108101000000090019101000",555
"158",176,5,4006,5238,1,3304557,33,3,4,"M",25,"A","D","B","C","B","E","B",32.8,38.7,25,45.5,"BCDACBDA","CCCDEEBDBABEDEDACEEACBBECBC","01001000","990018011011001091009010101",555
"159",176,5,4006,5238,1,3304557,33,3,4,"F",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"160",176,5,4006,5238,1,3304557,33,3,4,"M",25,"A","A","B","F","E","A","B",62.2,61.8,62.5,72.7,"EDBBCEAE","EEDCEEDABCBEADDBEEAEECBECCC","00111110","990118001011011191119110111",555
"161",176,5,4006,5238,1,3304557,33,3,4,"M",21,"A","D","B","D","D","A","B",48.2,46.3,50,54.5,"ACBDEECD","CBCEEDDBBBCEAEBBDEAEACCACCC","01100101","990018001101000191119100111",555
"162",176,5,4006,5238,1,3304557,33,3,4,"F",23,"A","A","C","B","B","E","B",21.8,15.5,37.5,18.2,"ECDBBEBB","EEDAEEBEBABCEEECCDCBECEBEBD","01010100","990018001010000090009100000",555
"163",176,5,4006,5238,1,3304557,33,3,4,"M",30,"A","A","B","D","B","E","B",50.9,50.2,62.5,59.1,"DBBBCEBD","ADAABDADBDBEDDDBDEAAAAECCCD","00111101","991008111011011191109000110",555
"164",176,5,4006,5238,1,3304557,33,3,4,"M",29,"A","A","B","C","B","E","C",31.7,34.8,37.5,40.9,"ECBEBEDC","AABBCACDBDBCDEDBDECAECDBCBC","01100100","990008011010001191009100101",555
"165",176,5,4006,5238,1,3304557,33,3,4,"F",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"166",176,5,4006,5238,1,3304557,33,3,4,"M",28,"E","D","B","C","D","E","A",44.1,42.5,50,50,"ACCBCEBB","EBADEDADBABEDEBBDEADEAACCBA","01011100","991018111011000191109000100",555
"167",176,5,4006,5238,1,3304557,33,3,4,"M",29,"A","A","A","B","B","E","A",40.7,34.8,50,40.9,"BCCEEEAD","ABCACDADBEBBBECDDBEEEBCBCCC","01000111","990008111010100090019000111",555
"168",176,5,4006,5238,1,3304557,33,3,4,"M",26,"A","A","B","D","E","E","B",68.9,71,62.5,77.3,"ECEBCEAE","CAACEDBDBBDEBEDBEEAACBBDCCC","01011110","991118011101101191109011111",555
"169",176,5,4006,5238,1,3304557,33,3,4,"M",20,"A","D","B","E","C","A","D",20.3,19.3,25,22.7,"DDCBEEDB","BEBDECCECBDCAEEDACADDDBCBDC","00010100","990018000100000090109010001",555
"170",176,5,4006,5238,1,3304557,33,3,4,"M",31,"B","A","C","B","D","E","B",34.4,30.9,75,36.4,"BCCBCEAD","ECCCDBCBBABCADDDDAEEBACBCAC","01011111","990108001010011090019000101",555
"171",176,5,4006,5238,1,3304557,33,3,4,"M",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"172",176,5,4006,5238,1,3304557,33,3,4,"M",28,"A","B","B","D","E","E","C",48.9,42.5,75,50,"CEBBCEDD","EBCCBBCDDBCABEEDEDAEECBDCBC","10111101","990108010100100090119111101",555
"173",176,5,4006,5238,1,3304557,33,3,4,"M",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"174",176,5,4006,5238,1,3304557,33,3,4,"M",23,"A","B","B","D","E","B","A",37.9,39.9,37.5,45.5,"BCCCAEBD","AACCEACDBEBAEEBADBCACCBDCDC","01000101","990118011010000090009111101",555
"175",296,5,4006,6847,1,4301602,43,4,4,"F",24,"A","A","B","G","B","A","E",39.4,34.7,50,36.4,"BBCBCEBD","DBECCDAADBBDEEDECEAADECCCBE","00011101","990108100110001091109000100",555
"176",296,5,4006,6847,1,4301602,43,4,4,"F",45,"B","A","B","D","A","A","B",22.8,27,12.5,31.8,"DBEEEEBE","AACCCDADBBCBDEAEDAEAABDECCA","00000100","990108111100000090009000110",555
"177",296,5,4006,6847,1,4301602,43,4,4,"F",23,"B","B","C","C","C","E","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"178",296,5,4006,6847,1,4301602,43,4,4,"M",31,"B","A","C","C","B","E","A",31.2,27,50,31.8,"BDDBCEAE","EDDCBCBDECAADBDDCEBEADBCCBD","00011110","990108010000001091019010100",555
"179",296,5,4006,6847,1,4301602,43,4,4,"M",22,"A","A","B","C","C","A","B",32.3,23.3,62.5,22.7,"BCDBCEAE","DDCCBDCEEAADDDCDADCADEBBCBC","01011110","990108000000010090009010101",555
"180",296,5,4006,6847,1,4301602,43,4,4,"M",30,"A","A","B","D","C","E","C",37.4,34.8,75,40.9,"CCDBCEDD","CCCCEDCDBABACEBCDCAAECBCCBB","11011101","990118011010000090109110100",555
"181",296,5,4006,6847,1,4301602,43,4,4,"F",26,"A","A","C","C","B","E","B",30.6,24.7,37.5,27.3,"BDABEEDD","AABCDDCDAADDDEDADDACECBAEBD","00010101","990108010000001090109110000",555
"182",296,5,4006,6847,1,4301602,43,4,4,"M",21,"E","A","C","B","B","E","C",54.8,51.3,62.5,54.5,"DCBECEBD","EDCCBDADBCBAEDBBAAEEDBBECCC","01101101","990108111010010190019010111",555
"183",296,5,4006,6847,1,4301602,43,4,4,"M",29,"E","A","C","D","B","E","C",45.3,41.5,50,40.9,"DCBECEEE","ADECEEADACDBEDBDDECADEBECCA","01101100","990118110000010091009010110",555
"184",296,5,4006,6847,1,4301602,43,4,4,"M",31,"A","D","C","F","B","A","B",27.1,24.7,37.5,27.3,"CDCBBDCD","EACBDBADEADBACDDBECAECADEBB","10010001","990008110000001091009101000",555
"185",296,5,4006,6847,1,4301602,43,4,4,"F",20,"A","A","A","A","A","D","A",34.3,33.7,25,36.4,"BCADCDCA","EACDDDBBBCBDBBDBCAADBDEDCBD","01001000","990008001010101190109001100",555
"186",296,5,4006,6847,1,4301602,43,4,4,"M",25,"A","A","C","D","B","E","B",39.2,40.2,25,45.5,"BEDCDEAE","ABCCDEADBABDBEECCBAAAEBCCBC","00000110","990108111010100090109010101",555
"187",296,5,4006,6847,1,4301602,43,4,4,"M",46,"B","A","A","A","A","D","B",32.9,34.8,12.5,40.9,"DCDEDCBE","ADECDEADBBEBDECCBDEEACBACDB","01000000","990108111100000090019110100",555
"188",296,5,4006,6847,1,4301602,43,4,4,"F",23,"A","A","B","C","C","E","B",49,46.4,50,45.5,"EEBBBEDD","ECDCBACABBCBEEDAAEABCCBCCAC","00110101","990108001100001091109110101",555
"189",296,5,4006,6847,1,4301602,43,4,4,"M",28,"A","A","C","C","A","A","B",26.5,19.3,37.5,22.7,"DCAECBAC","DACCBEBDBCBDDEEDBDCBCCDCBEE","01001010","990108011010000090009100000",555
"190",296,5,4006,6847,1,4301602,43,4,4,"F",22,"A","A","B","C","B","A","D",47.5,43.5,50,50,"BCAECECD","ECBCDDADBCCBEDDBAAABAEBCCBC","01001101","990108111000011190109010101",555
"191",296,5,4006,6847,1,4301602,43,4,4,"M",26,"A","A","B","B","A","E","E",47.9,46.3,75,54.5,"BCBDCEAD","DDCDEDADBBEBDEAACEAAECBECCC","01101111","990018111100000091109110111",555
"192",296,5,4006,6847,1,4301602,43,4,4,"M",23,"A","B","B","C","B","A","B",34.3,28,50,31.8,"BCBDEEAB","DAECEBBCCEEABBDEDEEBDCCECBA","01100110","990118000000101091009100100",555
"193",296,5,4006,6847,1,4301602,43,4,4,"M",29,"A","A","B","B","C","D","B",36.5,38.7,50,45.5,"DCEDCECD","DBEDBECDBBBABEDEBAEACCBCCEC","01001101","990008011110101090009110101",555
"194",296,5,4006,6847,1,4301602,43,4,4,"M",25,"A","A","B","F","E","E","B",20.2,17,25,18.2,"DDBEDEDB","ACCDCABEAAD.BBCCCDABE.DDCBA","00100100","990008000000100090109001100",555
"195",296,5,4006,6847,1,4301602,43,4,4,"F",33,"A","A","B","D","C","D","B",38.8,33.9,37.5,36.4,"DADBCEDB","ADCCEDBEEBECDDDCAEEAEECCCCB","00011100","990118000100011091009000110",555
"196",296,5,4006,6847,1,4301602,43,4,4,"M",23,"A","A","B","D","C","A","B",28.2,18.7,62.5,18.2,"DEBBCEAE","EBEBDDCDECDCCEBBAAECBBEDCBB","00111110","990008010000000190009001100",555
"197",296,5,4006,6847,1,4301602,43,4,4,"M",24,"A","A","B","D","C","A","B",26.6,27,12.5,31.8,"BECABBAE","EBEAEDBDDABDBDAECCEEDBDACBA","00000010","990018010010110090019000100",555
"198",296,5,4006,6847,1,4301602,43,4,4,"M",25,"A","A","B","C","A","E","B",22.8,16.3,37.5,13.6,"BCABCBBE","CEECEDBECECAEECCDAEADECBCAB","01011000","990118000000000090009000100",555
"199",296,5,4006,6847,1,4301602,43,4,4,"M",28,"A","A","A","A","B","E","B",27.2,24.3,37.5,22.7,"BDBDBEAC","DABDCDADACCDCEBACEAAEABBEAE","00100110","990008110000000091109010000",555
"200",296,5,4006,6847,1,4301602,43,4,4,"M",32,"B","A","C","D","A","E","C",24.3,24.2,0,27.3,"BECEBDEE","EEBCBBBCBBACDECDCEBCBEDDCEE","00000000","990108001100000091009001100",555
"201",296,5,4006,6847,1,4301602,43,4,4,"M",21,"A","A","B","D","D","A","B",56.5,63.3,37.5,72.7,"CBBBBBBB","ECACDDADEBCCBDDBDEAAACBECCC","10110000","991108110100111191109110111",555
"202",296,5,4006,6847,1,4301602,43,4,4,"M",26,"A","C","D","B","A","E","B",47.9,45.2,50,50,"EAABCEDD","ACCCEDCEBACEEDDDDECEBCEECCA","00011101","990118001001011091019100110",555
"203",296,5,4006,6847,1,4301602,43,4,4,"M",21,"A","A","B","D","F","A","A",38,30,62.5,31.8,"BADBCEAD","EDBBDDBDBAACEDABCAAECEDACEE","00011111","990008011000010190119000100",555
"204",296,5,4006,6847,1,4301602,43,4,4,"F",33,"A","D","B","F","B","D","E",30.6,18,62.5,18.2,"DCEBEEAD","BDECCDABBDDBAECEDDBBCEEECBA","01010111","990108101000000090009000100",555
"205",296,5,4006,6847,1,4301602,43,4,4,"F",22,"A","A","A","A","A","E","B",50.7,42.5,87.5,50,"CCBBCEAC","ABBACEAEBBCEDEDACACEECBECCC","11111110","990008101101001090019110111",555
"206",296,5,4006,6847,1,4301602,43,4,4,"M",33,"B","A","C","C","B","E","E",11.5,3.8,37.5,4.5,"DCBDDEBC","AABADCDADACBDBBBADECBBCCDDA","01100100","990008000000000190009000000",555
"207",322,4,4006,7301,1,3509502,35,3,4,"F",27,"A","A","B","D","E","E","B",60.9,58,62.5,68.2,"CDCBCEDD","BCACEDABBAEEBDDDDEAEECADCBB","10011101","991118101001111091119101100",555
"208",322,4,4006,7301,1,3509502,35,3,4,"M",27,"A","A","A","A","B","E","C",47.3,41.7,62.5,45.5,"ACABCEDD","EBDCCDBDBACCDDDEBAAAECEDCCB","01011101","990108011000011090109101110",555
"209",322,4,4006,7301,1,3509502,35,3,4,"M",21,"A","B","B","C","F","E","D",35.5,34.8,37.5,40.9,"DAEBCEEE","EDACEDCAAABBEDDBCAEDDBAECDC","00011100","991118000010011190009000101",555
"210",322,4,4006,7301,1,3509502,35,3,4,"F",21,"A","A","B","C","B","D","C",46.7,47.3,50,54.5,"DDCBCEAB","ABEEDCADBBADBAABEECEDCBCCBC","00011110","990008111100100191019110101",555
"211",322,4,4006,7301,1,3509502,35,3,4,"M",21,"A","B","B","E","B","E","B",45.1,44,37.5,50,"BADBCEBC","DDDDEEDDBBBCDDADEBAEDEDECCC","00011100","990018011110010090119000111",555
"212",322,4,4006,7301,1,3509502,35,3,4,"M",25,"A","A","B","D","B","A","E",46.6,46.3,37.5,54.5,"CEABEEDA","DAACEEADDACBDDEDDEEAECBCCCC","10010100","991118110000010091009110111",555
"213",322,4,4006,7301,1,3509502,35,3,4,"M",26,"A","A","B","E","F","E","A",NA,NA,NA,NA,NA,NA,NA,NA,222
"214",322,4,4006,7301,1,3509502,35,3,4,"M",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"215",322,4,4006,7301,1,3509502,35,3,4,"M",22,"A","A","B","C","B","E","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"216",322,4,4006,7301,1,3509502,35,3,4,"M",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"217",322,4,4006,7301,1,3509502,35,3,4,"M",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"218",338,5,4006,7523,1,3106705,31,3,4,"F",22,"A","A","B","G","E","D","D",54.9,46.4,75,45.5,"CEBBCECD","CCADADCDBABEAEBDCDAEECCCCBC","10111101","991008011011000090119100101",555
"219",338,5,4006,7523,1,3106705,31,3,4,"M",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"220",338,5,4006,7523,1,3106705,31,3,4,"M",27,"A","B","B","G","B","A","E",37.4,36.5,37.5,40.9,"DACECEBD","EEEAEDBBDBEBCDEDDECADCBDCDC","00001101","990018000100010091009111101",555
"221",338,5,4006,7523,1,3106705,31,3,4,"F",28,"A","A","B","D","C","E","B",31.9,27,50,31.8,"C*BDCEDB","CADCCDBDBDCCDEEDAEABACAECDB","10101100","990108011000000091109100100",555
"222",338,5,4006,7523,1,3106705,31,3,4,"M",37,"C","D","B","G","D","E","B",42.7,42.5,37.5,50,"DCABEEBE","EECBCDAEBCBCBEAADECEDCBDCBC","01010100","990008101010100091019111101",555
"223",338,5,4006,7523,1,3106705,31,3,4,"F",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"224",338,5,4006,7523,1,3106705,31,3,4,"M",22,"A","D","B","D","C","E","C",68.5,71.2,50,77.3,"ABABCEBD","CAACEDADBBBEBDDCDEAEEBCECCD","00011101","991118111111111091119000110",555
"225",338,5,4006,7523,1,3106705,31,3,4,"M",28,"A","F","C","D","C","E","E",32,24.1,62.5,22.7,"CCCBCAED","CBCEECBDBBEBCEBCDEDBADCAEED","11011001","990018011100000091009000000",555
"226",338,5,4006,7523,1,3106705,31,3,4,"M",21,"A","D","B","C","C","B","D",69.1,72,62.5,72.7,"ACABCEDD","EDACEDCDBABEBEEBDEADACBDCEC","01011101","991118011011100191109111101",555
"227",338,5,4006,7523,1,3106705,31,3,4,"M",27,"A","D","B","C","B","D","A",35.8,36.3,37.5,40.9,"EAABEEBD","DBDCBCADBDBDBCDBEBDADBDCADC","00010101","990108111010101190009000001",555
"228",338,5,4006,7523,1,3106705,31,3,4,"M",22,"A","A","B","C","F","E","C",81.6,80,100,81.8,"CCBBCEAD","CDADBDADBBCEBDDCAEAEACBDCCC","11111111","991008111101111091119111111",555
"229",338,5,4006,7523,1,3106705,31,3,4,"M",26,"A","D","B","F","E","E","B",58.2,63,37.5,68.2,"ABBBEEEC","ABAEEDADABEEBBBBDEAEEBBDCBC","00110100","991018110101100191119011101",555
"230",338,5,4006,7523,1,3106705,31,3,4,"M",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"231",338,5,4006,7523,1,3106705,31,3,4,"M",24,"B","D","C","B","B","E","B",61.3,60.1,87.5,63.6,"CCDBCEAD","CEBCBDADBBBDEEDCDAAEECBDCDC","11011111","990108111110001090119111101",555
"232",338,5,4006,7523,1,3106705,31,3,4,"M",24,"A","A","B","B","D","E","C",68.8,76,50,77.3,"ECBBEEBB","CDCDBDADBCBEBDDBBEAEECEDCCC","01110100","990008111011111191119101111",555
"233",338,5,4006,7523,1,3106705,31,3,4,"M",24,"A","A","B","E","D","E","B",51.9,54.3,50,54.5,"DCCBCEEE","DCCCECDDBABCEEBBCBAEDCEBCCC","01011100","990118011010000190119100111",555
"234",338,5,4006,7523,1,3106705,31,3,4,"M",30,"B","D","C","B","B","E","C",37.9,32.4,62.5,36.4,"CCABEEDD","ABEDBEBDBABBABBACADEDEBBCCC","11010101","990008011010000090019010111",555
"235",338,5,4006,7523,1,3106705,31,3,4,"M",23,"A","A","B","D","D","D","C",39,42.9,25,45.5,"BECBBEBB","DCCDCBAEABBBDBDBCEEEABBDCDB","00010100","990008100110001191019011100",555
"236",338,5,4006,7523,1,3106705,31,3,1,"M",32,"A","A","B","G","C","E","B",42.7,38.7,62.5,45.5,"BCCBCEAE","EDCCADADBBECDEDEDECADCECCCB","01011110","990108111100001091009100110",555
"237",338,5,4006,7523,1,3106705,31,3,4,"F",23,"A","D","B","D","C","D","C",58.4,57.8,50,63.6,"EEABCECD","ECDDEDADBBCEBDDBDEADEBBECBB","00011101","990018111101111191109010100",555
"238",338,5,4006,7523,1,3106705,31,3,4,"M",25,"A","A","B","E","B","C","B",26.9,27.7,25,27.3,"DDEBEEEC","EDCADDBDBDBBEEADADECDCBBAEC","00010100","990008011010000090009110001",555
"239",338,5,4006,7523,1,3106705,31,3,4,"M",38,"A","A","B","C","E","D","A",42.2,46.3,50,54.5,"DCBBDEBA","ACEDEDADBBBABBDCDEEADCDCCBC","01110100","990018111110101091009100101",555
"240",338,5,4006,7523,1,3106705,31,3,4,"M",24,"A","D","B","B","A","A","B",50.5,42.5,75,50,"ECBBCECD","ABCCEEADEBCDCEBDDEAAECBACEC","01111101","990118110100000091109110101",555
"241",338,5,4006,7523,1,3106705,31,3,4,"M",25,"A","A","B","C","B","A","C",37.7,36.9,25,36.4,"CCCEDAEC","CBBCCBADDCBECDBACECCCACDBDE","11000000","990108110011010091009001000",555
"242",338,5,4006,7523,1,3106705,31,3,4,"F",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"243",338,5,4006,7523,1,3106705,31,3,4,"F",21,"E","A","C","C","A","A","B",47.9,39.3,75,40.9,"CDBBCEAB","CBBDBDCDBACBEEBABEAEECBECAC","10111110","990008011000000091119110101",555
"244",338,5,4006,7523,1,3106705,31,3,4,"M",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"245",338,5,4006,7523,1,3106705,31,3,4,"F",22,"A","B","B","C","A","C","B",59.4,55,62.5,59.1,"BCCBCEAE","CBECCDBDBABEDEDBCEAADCBBCCD","01011110","990108011011001191109110110",555
"246",338,5,4006,7523,1,3106705,31,3,4,"M",26,"B","A","C","B","C","E","C",59.2,61.2,62.5,68.2,"CABBCEEC","CEEDEDBDBDBEBDDBEEADECDECCC","10111100","990018011011111191109100111",555
"247",338,5,4006,7523,1,3106705,31,3,4,"M",26,"A","D","B","H","E","E","B",54.4,53.5,50,50,"CAEBCEDB","EEACCECCBBBCBEBCCEADBCCBCCB","10011100","991108001110100091109100110",555
"248",338,5,4006,7523,1,3106705,31,3,4,"M",27,"A","D","B","B","C","E","B",0,0,0,0,"........","...........................","00000000","990008000000000090009000000",333
"249",338,5,4006,7523,1,3106705,31,3,4,"M",23,"A","A","B","D","C","A","B",32.7,22.6,62.5,22.7,"ACBBEECD","DCBBACEDBDACBDBCDECBEDACBED","01110101","990008011000110091009000000",555
"250",338,5,4006,7523,1,3106705,31,3,4,"M",22,"A","A","B","B","D","E","B",50.9,47.9,50,45.5,"EDCBCEDD","EABCBDABDACCABDADEABACBBCCC","00011101","990108100000001091109110111",555
"251",338,5,4006,7523,1,3106705,31,3,4,"M",22,"A","B","B","F","F","E","B",74.3,74.2,75,77.3,"ACABCEAD","EBACBDADBBBEBBDBBEADCCCBCCC","01011111","991108111111101191109100111",555
"252",338,5,4006,7523,1,3106705,31,3,4,"M",25,"A","B","B","C","C","D","B",29.4,29.5,25,31.8,"BEDBEEBB","ADBBBBCDBDBCCDBCBEACEACBAEC","00010100","990008011010010091109000001",555
"253",338,5,4006,7523,1,3106705,31,3,4,"M",24,"A","D","B","E","D","E","B",71,67.7,87.5,77.3,"CDBBCEAD","EBECDEADBBBEBDDABEAEEBBDCBC","10111111","990108111111111091119011101",555
"254",338,5,4006,7523,1,3106705,31,3,4,"M",24,"A","A","D","A","C","E","A",48.3,37.8,87.5,40.9,"CCEBCEAD","ACCDBEADBAAEDEEDCAAACCBECBC","11011111","990008111001000090109110101",555
"255",338,5,4006,7523,1,3106705,31,3,4,"M",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"256",338,5,4006,7523,1,3106705,31,3,4,"M",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"257",338,5,4006,7523,1,3106705,31,3,1,"M",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"258",338,5,4006,7523,1,3106705,31,3,4,"M",24,"A","D","B","F","E","A","C",49.3,43.9,62.5,45.5,"ECBBCECE","CAECBEADBACDDDEBDCADBCBACBB","01111100","990108111000010190109110100",555
"259",338,5,4006,7523,1,3106705,31,3,4,"M",28,"A","D","B","D","B","D","B",61.8,56.1,100,63.6,"CCBBCEAD","CBECEDBDBABEADEABEAAECBDCCB","11111111","990118011011010091109111110",555
"260",338,5,4006,7523,1,3106705,31,3,4,"M",21,"A","D","B","D","C","A","B",60.3,56.8,75,63.6,"DCBBCEDD","DBCCCDADBCBCBBDBDEAACCBECBC","01111101","990108111010101191109110101",555
"261",338,5,4006,7523,1,3106705,31,3,4,"M",24,"A","A","B","C","A","E","B",40.5,40.2,25,45.5,"DECEAEDD","DBBCBDADCBBDBEDACEAADECCCEE","00000101","990108110110101091109000100",555
"262",338,5,4006,7523,1,3106705,31,3,4,"M",25,"A","D","B","D","C","E","B",59.7,58.6,50,63.6,"EEABCEAC","DDCCDDADBBCADDDBCEAADCADCBC","00011110","990108111100011191109101101",555
"263",338,5,4006,7523,1,3106705,31,3,4,"M",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"264",338,5,4006,7523,1,3106705,31,3,4,"M",27,"A","A","B","D","E","E","B",18.4,17.5,12.5,18.2,"BCDD*DBC","BCDADBAADDBECBCDCBDCABEABCE","01000000","990008100011000090009000010",555
